index,Location1,Tournament,Date,Court,Surface,Round,Best of,Player1,Player2,P1Rank,P2Rank,P1Pts,P2Pts,P1_1,P2_1,P1_2,P2_2,P1_3,P2_3,P1_4,P2_4,P1_5,P2_5,P1_sets,P2_sets,year,month,set_win_pct,P1_games,P2_games,games_count,game_win_pct,p1_id,p2_id,location_id,month_id,round_id,indoor,outdoor,grass,clay,hard,carpet,bestof3,bestof5,match_last_night,games_last_night,match_win,pred_set_win
40471,"washington, d.c.",Citi Open,2018-07-30,Outdoor,Hard,1st Round,3,Jaziri M.,Donskoy E.,64.0,76.0,884.0,731.0,6.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,7,1.0,12.0,5.0,17.0,0.7058823529411765,406,221,90,6,0,0,1,0,0,1,0,1,0,0,0.0,1,0.361174407250857
40472,"salzburg, germany",Generali Open,2018-07-30,Outdoor,Clay,1st Round,3,Lajovic D.,Garcia-Lopez G.,66.0,71.0,850.0,805.0,6.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,7,1.0,12.0,6.0,18.0,0.6666666666666666,501,286,73,6,0,0,1,0,1,0,0,1,0,0,0.0,1,0.44936809022004526
40473,"salzburg, germany",Generali Open,2018-07-31,Outdoor,Clay,1st Round,3,Djere L.,Basilashvili N.,90.0,35.0,649.0,1215.0,6.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,7,1.0,12.0,6.0,18.0,0.6666666666666666,209,55,73,6,0,0,1,0,1,0,0,1,0,0,0.0,1,0.3549343537245461
40474,"washington, d.c.",Citi Open,2018-07-31,Outdoor,Hard,1st Round,3,Donaldson J.,Thompson J.,62.0,97.0,900.0,589.0,6.0,4.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,7,1.0,13.0,10.0,23.0,0.5652173913043478,218,881,90,6,0,0,1,0,0,1,0,1,0,0,0.0,1,0.4395858908168717
40475,"washington, d.c.",Citi Open,2018-07-31,Outdoor,Hard,1st Round,3,Copil M.,Basic M.,93.0,83.0,617.0,695.0,7.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,7,1.0,13.0,10.0,23.0,0.5652173913043478,158,54,90,6,0,0,1,0,0,1,0,1,0,0,0.0,1,0.3984808963345772
40476,"salzburg, germany",Generali Open,2018-07-31,Outdoor,Clay,1st Round,3,Zopp J.,Marterer M.,96.0,47.0,596.0,997.0,4.0,6.0,6.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,7,0.3333333333333333,13.0,15.0,28.0,0.4642857142857143,997,564,73,6,0,0,1,0,1,0,0,1,0,0,0.0,0,0.2962195512540398
40477,"salzburg, germany",Generali Open,2018-07-31,Outdoor,Clay,1st Round,3,Struff J.L.,Daniel T.,56.0,81.0,920.0,713.0,6.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,7,0.0,7.0,13.0,20.0,0.35,864,173,73,6,0,0,1,0,1,0,0,1,0,0,0.0,0,0.3287991988947702
40478,"salzburg, germany",Generali Open,2018-07-31,Outdoor,Clay,1st Round,3,Albot R.,Kovalik J.,98.0,82.0,578.0,701.0,6.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,7,1.0,12.0,4.0,16.0,0.75,6,470,73,6,0,0,1,0,1,0,0,1,0,0,0.0,1,0.4557491873169715
40479,"salzburg, germany",Generali Open,2018-07-31,Outdoor,Clay,1st Round,3,Simon G.,Berrettini M.,40.0,54.0,1060.0,927.0,6.0,1.0,3.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,7,0.3333333333333333,13.0,13.0,26.0,0.5,823,81,73,6,0,0,1,0,1,0,0,1,0,0,0.0,0,0.46957573736112157
40480,"salzburg, germany",Generali Open,2018-07-31,Outdoor,Clay,1st Round,3,Jarry N.,Carballes Baena R.,53.0,84.0,969.0,686.0,7.0,6.0,6.0,7.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,7,0.6666666666666666,19.0,17.0,36.0,0.5277777777777778,404,128,73,6,0,0,1,0,1,0,0,1,0,0,0.0,1,0.44443373383766216
40481,"washington, d.c.",Citi Open,2018-07-31,Outdoor,Hard,1st Round,3,Paire B.,Baghdatis M.,55.0,91.0,920.0,644.0,3.0,6.0,6.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,7,0.3333333333333333,11.0,15.0,26.0,0.4230769230769231,680,39,90,6,0,0,1,0,0,1,0,1,0,0,0.0,0,0.35458516498887277
40482,"washington, d.c.",Citi Open,2018-07-31,Outdoor,Hard,1st Round,3,Pospisil V.,De Minaur A.,92.0,72.0,619.0,803.0,7.0,6.0,2.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,7,0.3333333333333333,12.0,18.0,30.0,0.4,706,184,90,6,0,0,1,0,0,1,0,1,0,0,0.0,0,0.4366134486359515
40483,"washington, d.c.",Citi Open,2018-07-31,Outdoor,Hard,1st Round,3,Lacko L.,Kudla D.,75.0,85.0,746.0,683.0,7.0,6.0,1.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,7,0.3333333333333333,12.0,18.0,30.0,0.4,499,481,90,6,0,0,1,0,0,1,0,1,0,0,0.0,0,0.38911433902766085
40484,"washington, d.c.",Citi Open,2018-07-31,Outdoor,Hard,1st Round,3,Thompson J.,Donaldson J.,97.0,62.0,589.0,900.0,4.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,7,0.0,10.0,13.0,23.0,0.43478260869565216,881,218,90,6,0,0,1,0,0,1,0,1,0,0,0.0,0,0.3271981255607179
40485,"washington, d.c.",Citi Open,2018-07-31,Outdoor,Hard,1st Round,3,Basic M.,Copil M.,83.0,93.0,695.0,617.0,6.0,7.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,7,0.0,10.0,13.0,23.0,0.43478260869565216,54,158,90,6,0,0,1,0,0,1,0,1,0,0,0.0,0,0.42876523779828546
40486,"salzburg, germany",Generali Open,2018-07-31,Outdoor,Clay,1st Round,3,Carballes Baena R.,Jarry N.,84.0,53.0,686.0,969.0,6.0,7.0,7.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,7,0.3333333333333333,17.0,19.0,36.0,0.4722222222222222,128,404,73,6,0,0,1,0,1,0,0,1,0,0,0.0,0,0.419178806717555
40487,"salzburg, germany",Generali Open,2018-07-31,Outdoor,Clay,1st Round,3,Marterer M.,Zopp J.,47.0,96.0,997.0,596.0,6.0,4.0,3.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,7,0.6666666666666666,15.0,13.0,28.0,0.5357142857142857,564,997,73,6,0,0,1,0,1,0,0,1,0,0,0.0,1,0.32775021167439017
40488,"salzburg, germany",Generali Open,2018-07-31,Outdoor,Clay,1st Round,3,Basilashvili N.,Djere L.,35.0,90.0,1215.0,649.0,3.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,7,0.0,6.0,12.0,18.0,0.3333333333333333,55,209,73,6,0,0,1,0,1,0,0,1,0,0,0.0,0,0.42332741964956705
40489,"salzburg, germany",Generali Open,2018-07-31,Outdoor,Clay,1st Round,3,Berrettini M.,Simon G.,54.0,40.0,927.0,1060.0,1.0,6.0,6.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,7,0.6666666666666666,13.0,13.0,26.0,0.5,81,823,73,6,0,0,1,0,1,0,0,1,0,0,0.0,1,0.38171359345822375
40490,"washington, d.c.",Citi Open,2018-07-31,Outdoor,Hard,1st Round,3,De Minaur A.,Pospisil V.,72.0,92.0,803.0,619.0,6.0,7.0,6.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,7,0.6666666666666666,18.0,12.0,30.0,0.6,184,706,90,6,0,0,1,0,0,1,0,1,0,0,0.0,1,0.35794838957209696
40491,"salzburg, germany",Generali Open,2018-07-31,Outdoor,Clay,1st Round,3,Daniel T.,Struff J.L.,81.0,56.0,713.0,920.0,7.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,7,1.0,13.0,7.0,20.0,0.65,173,864,73,6,0,0,1,0,1,0,0,1,0,0,0.0,1,0.2748341620309371
40492,"washington, d.c.",Citi Open,2018-07-31,Outdoor,Hard,1st Round,3,Baghdatis M.,Paire B.,91.0,55.0,644.0,920.0,6.0,3.0,3.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,7,0.6666666666666666,15.0,11.0,26.0,0.5769230769230769,39,680,90,6,0,0,1,0,0,1,0,1,0,0,0.0,1,0.519565156107068
40493,"salzburg, germany",Generali Open,2018-07-31,Outdoor,Clay,1st Round,3,Kovalik J.,Albot R.,82.0,98.0,701.0,578.0,1.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,7,0.0,4.0,12.0,16.0,0.25,470,6,73,6,0,0,1,0,1,0,0,1,0,0,0.0,0,0.5123614351612065
40494,"washington, d.c.",Citi Open,2018-07-31,Outdoor,Hard,1st Round,3,Kudla D.,Lacko L.,85.0,75.0,683.0,746.0,6.0,7.0,6.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,7,0.6666666666666666,18.0,12.0,30.0,0.6,481,499,90,6,0,0,1,0,0,1,0,1,0,0,0.0,1,0.5160655232225144
40495,"salzburg, germany",Generali Open,2018-08-01,Outdoor,Clay,2nd Round,3,Istomin D.,Kohlschreiber P.,95.0,29.0,597.0,1475.0,5.0,7.0,6.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,8,0.6666666666666666,17.0,11.0,28.0,0.6071428571428571,397,457,73,7,1,0,1,0,1,0,0,1,0,0,0.0,1,0.4002251666264541
40496,"washington, d.c.",Citi Open,2018-08-01,Outdoor,Hard,2nd Round,3,Khachanov K.,Kudla D.,37.0,85.0,1175.0,683.0,2.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,5.0,12.0,17.0,0.29411764705882354,432,481,90,7,1,0,1,0,0,1,0,1,0,0,0.0,0,0.465130059154984
40497,"salzburg, germany",Generali Open,2018-08-01,Outdoor,Clay,2nd Round,3,Berrettini M.,Albot R.,54.0,98.0,927.0,578.0,6.0,3.0,6.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,8,0.6666666666666666,18.0,11.0,29.0,0.6206896551724138,81,6,73,7,1,0,1,0,1,0,0,1,0,1,26.0,1,0.4135809524935212
40498,"salzburg, germany",Generali Open,2018-08-01,Outdoor,Clay,2nd Round,3,Daniel T.,Djere L.,81.0,90.0,713.0,649.0,6.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,8,1.0,12.0,5.0,17.0,0.7058823529411765,173,209,73,7,1,0,1,0,1,0,0,1,0,1,20.0,1,0.23660590804342846
40499,"salzburg, germany",Generali Open,2018-08-01,Outdoor,Clay,2nd Round,3,Munar J.,Haase R.,88.0,38.0,668.0,1110.0,7.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,8,1.0,13.0,10.0,23.0,0.5652173913043478,629,351,73,7,1,0,1,0,1,0,0,1,0,0,0.0,1,0.3446164758662484
40500,"salzburg, germany",Generali Open,2018-08-01,Outdoor,Clay,2nd Round,3,Marterer M.,Kukushkin M.,47.0,87.0,997.0,669.0,6.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,8,1.0,12.0,7.0,19.0,0.631578947368421,564,485,73,7,1,0,1,0,1,0,0,1,0,1,28.0,1,0.13459005359805776
40501,"salzburg, germany",Generali Open,2018-08-01,Outdoor,Clay,2nd Round,3,Jarry N.,Verdasco F.,53.0,33.0,969.0,1305.0,6.0,7.0,7.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,8,0.6666666666666666,19.0,15.0,34.0,0.5588235294117647,404,930,73,7,1,0,1,0,1,0,0,1,0,1,36.0,1,0.2572552816263154
40502,"washington, d.c.",Citi Open,2018-08-01,Outdoor,Hard,2nd Round,3,Donaldson J.,Tsitsipas S.,62.0,32.0,900.0,1399.0,6.0,3.0,3.0,6.0,5.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,8,0.3333333333333333,14.0,16.0,30.0,0.4666666666666667,218,898,90,7,1,0,1,0,0,1,0,1,0,1,23.0,0,0.34047871737265123
40503,"washington, d.c.",Citi Open,2018-08-01,Outdoor,Hard,2nd Round,3,Medvedev D.,Shapovalov D.,63.0,26.0,892.0,1530.0,6.0,3.0,1.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,8,0.3333333333333333,11.0,15.0,26.0,0.4230769230769231,587,814,90,7,1,0,1,0,0,1,0,1,0,1,28.0,0,0.31677086485691175
40504,"washington, d.c.",Citi Open,2018-08-01,Outdoor,Hard,2nd Round,3,Baghdatis M.,Chung H.,91.0,23.0,644.0,1685.0,7.0,6.0,4.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,8,0.3333333333333333,14.0,18.0,32.0,0.4375,39,149,90,7,1,0,1,0,0,1,0,1,0,1,26.0,0,0.448933356738875
40505,"salzburg, germany",Generali Open,2018-08-01,Outdoor,Clay,2nd Round,3,Albot R.,Berrettini M.,98.0,54.0,578.0,927.0,3.0,6.0,7.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,8,0.3333333333333333,11.0,18.0,29.0,0.3793103448275862,6,81,73,7,1,0,1,0,1,0,0,1,0,1,16.0,0,-0.6369117717194708
40506,"salzburg, germany",Generali Open,2018-08-01,Outdoor,Clay,2nd Round,3,Haase R.,Munar J.,38.0,88.0,1110.0,668.0,6.0,7.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,10.0,13.0,23.0,0.43478260869565216,351,629,73,7,1,0,1,0,1,0,0,1,0,0,0.0,0,0.4178332930059141
40507,"salzburg, germany",Generali Open,2018-08-01,Outdoor,Clay,2nd Round,3,Verdasco F.,Jarry N.,33.0,53.0,1305.0,969.0,7.0,6.0,5.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,8,0.3333333333333333,15.0,19.0,34.0,0.4411764705882353,930,404,73,7,1,0,1,0,1,0,0,1,0,0,0.0,0,0.4547312986640444
40508,"washington, d.c.",Citi Open,2018-08-01,Outdoor,Hard,2nd Round,3,Chardy J.,Copil M.,43.0,93.0,1025.0,617.0,4.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,8.0,12.0,20.0,0.4,140,158,90,7,1,0,1,0,0,1,0,1,0,0,0.0,0,0.35465326303203387
40509,"washington, d.c.",Citi Open,2018-08-01,Outdoor,Hard,2nd Round,3,Chung H.,Baghdatis M.,23.0,91.0,1685.0,644.0,6.0,7.0,6.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,8,0.6666666666666666,18.0,14.0,32.0,0.5625,149,39,90,7,1,0,1,0,0,1,0,1,0,0,0.0,1,0.43769692534813565
40510,"washington, d.c.",Citi Open,2018-08-01,Outdoor,Hard,2nd Round,3,Tsitsipas S.,Donaldson J.,32.0,62.0,1399.0,900.0,3.0,6.0,6.0,3.0,7.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,8,0.6666666666666666,16.0,14.0,30.0,0.5333333333333333,898,218,90,7,1,0,1,0,0,1,0,1,0,0,0.0,1,0.37904509040274836
40511,"salzburg, germany",Generali Open,2018-08-01,Outdoor,Clay,2nd Round,3,Kohlschreiber P.,Istomin D.,29.0,95.0,1475.0,597.0,7.0,5.0,3.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,8,0.3333333333333333,11.0,17.0,28.0,0.3928571428571429,457,397,73,7,1,0,1,0,1,0,0,1,0,0,0.0,0,0.42716162763564425
40512,"washington, d.c.",Citi Open,2018-08-01,Outdoor,Hard,2nd Round,3,Copil M.,Chardy J.,93.0,43.0,617.0,1025.0,6.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,8,1.0,12.0,8.0,20.0,0.6,158,140,90,7,1,0,1,0,0,1,0,1,0,1,23.0,1,0.10883091200530426
40513,"washington, d.c.",Citi Open,2018-08-01,Outdoor,Hard,2nd Round,3,Shapovalov D.,Medvedev D.,26.0,63.0,1530.0,892.0,3.0,6.0,6.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,8,0.6666666666666666,15.0,11.0,26.0,0.5769230769230769,814,587,90,7,1,0,1,0,0,1,0,1,0,0,0.0,1,0.3771056385767742
40514,"salzburg, germany",Generali Open,2018-08-01,Outdoor,Clay,2nd Round,3,Djere L.,Daniel T.,90.0,81.0,649.0,713.0,3.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,5.0,12.0,17.0,0.29411764705882354,209,173,73,7,1,0,1,0,1,0,0,1,0,1,18.0,0,-0.3335857046151276
40515,"washington, d.c.",Citi Open,2018-08-01,Outdoor,Hard,2nd Round,3,Kudla D.,Khachanov K.,85.0,37.0,683.0,1175.0,6.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,8,1.0,12.0,5.0,17.0,0.7058823529411765,481,432,90,7,1,0,1,0,0,1,0,1,0,1,30.0,1,0.11843002753090501
40516,"salzburg, germany",Generali Open,2018-08-01,Outdoor,Clay,2nd Round,3,Kukushkin M.,Marterer M.,87.0,47.0,669.0,997.0,3.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,7.0,12.0,19.0,0.3684210526315789,485,564,73,7,1,0,1,0,1,0,0,1,0,0,0.0,0,0.2987399398476207
40517,"washington, d.c.",Citi Open,2018-08-02,Outdoor,Hard,2nd Round,3,Jaziri M.,Zverev A.,64.0,3.0,884.0,5665.0,2.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,3.0,12.0,15.0,0.2,406,999,90,7,1,0,1,0,0,1,0,1,0,0,0.0,0,0.361174407250857
40518,"salzburg, germany",Generali Open,2018-08-02,Outdoor,Clay,Quarterfinals,3,Daniel T.,Munar J.,81.0,88.0,713.0,668.0,6.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,9.0,13.0,22.0,0.4090909090909091,173,629,73,7,4,0,1,0,1,0,0,1,0,1,17.0,0,0.23780142785688413
40519,"salzburg, germany",Generali Open,2018-08-02,Outdoor,Clay,Quarterfinals,3,Berrettini M.,Jarry N.,54.0,53.0,927.0,969.0,5.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,8.0,13.0,21.0,0.3809523809523809,81,404,73,7,4,0,1,0,1,0,0,1,0,1,29.0,0,0.41959578982065815
40520,"washington, d.c.",Citi Open,2018-08-02,Outdoor,Hard,2nd Round,3,Herbert P.H.,Goffin D.,78.0,11.0,725.0,3120.0,2.0,6.0,6.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,8,0.3333333333333333,14.0,14.0,28.0,0.5,372,310,90,7,1,0,1,0,0,1,0,1,0,1,21.0,0,0.22944411556100436
40521,"salzburg, germany",Generali Open,2018-08-02,Outdoor,Clay,Quarterfinals,3,Marterer M.,Istomin D.,47.0,95.0,997.0,597.0,3.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,6.0,12.0,18.0,0.3333333333333333,564,397,73,7,4,0,1,0,1,0,0,1,0,1,19.0,0,0.18526990386086983
40522,"washington, d.c.",Citi Open,2018-08-02,Outdoor,Hard,2nd Round,3,Goffin D.,Herbert P.H.,11.0,78.0,3120.0,725.0,6.0,2.0,1.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,8,0.6666666666666666,14.0,14.0,28.0,0.5,310,372,90,7,1,0,1,0,0,1,0,1,0,0,0.0,1,0.4766704585072554
40523,"washington, d.c.",Citi Open,2018-08-02,Outdoor,Hard,2nd Round,3,Johnson S.,De Minaur A.,34.0,72.0,1235.0,803.0,4.0,6.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,9.0,13.0,22.0,0.4090909090909091,412,184,90,7,1,0,1,0,0,1,0,1,0,0,0.0,0,0.5342108877584926
40524,"salzburg, germany",Generali Open,2018-08-02,Outdoor,Clay,Quarterfinals,3,Istomin D.,Marterer M.,95.0,47.0,597.0,997.0,6.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,8,1.0,12.0,6.0,18.0,0.6666666666666666,397,564,73,7,4,0,1,0,1,0,0,1,0,1,28.0,1,0.6377412281362086
40525,"salzburg, germany",Generali Open,2018-08-02,Outdoor,Clay,Quarterfinals,3,Jarry N.,Berrettini M.,53.0,54.0,969.0,927.0,7.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,8,1.0,13.0,8.0,21.0,0.6190476190476191,404,81,73,7,4,0,1,0,1,0,0,1,0,1,34.0,1,0.25669832183354846
40526,"salzburg, germany",Generali Open,2018-08-02,Outdoor,Clay,Quarterfinals,3,Munar J.,Daniel T.,88.0,81.0,668.0,713.0,7.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,8,1.0,13.0,9.0,22.0,0.5909090909090909,629,173,73,7,4,0,1,0,1,0,0,1,0,1,23.0,1,0.6840328336128038
40527,"Los Cabos, mexico",Abierto Mexicano Mifel,2018-08-02,Outdoor,Hard,2nd Round,3,Lopez F.,Norrie C.,69.0,74.0,815.0,763.0,3.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,6.0,12.0,18.0,0.3333333333333333,532,659,11,7,1,0,1,0,0,1,0,1,0,1,23.0,0,0.4071463241609298
40528,"Los Cabos, mexico",Abierto Mexicano Mifel,2018-08-02,Outdoor,Hard,2nd Round,3,Norrie C.,Lopez F.,74.0,69.0,763.0,815.0,6.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,8,1.0,12.0,6.0,18.0,0.6666666666666666,659,532,11,7,1,0,1,0,0,1,0,1,0,1,16.0,1,1.0570855938773875
40529,"washington, d.c.",Citi Open,2018-08-02,Outdoor,Hard,2nd Round,3,Zverev A.,Jaziri M.,3.0,64.0,5665.0,884.0,6.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,8,1.0,12.0,3.0,15.0,0.8,999,406,90,7,1,0,1,0,0,1,0,1,0,0,0.0,1,0.5431122040794911
40530,"washington, d.c.",Citi Open,2018-08-02,Outdoor,Hard,2nd Round,3,De Minaur A.,Johnson S.,72.0,34.0,803.0,1235.0,6.0,4.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,8,1.0,13.0,9.0,22.0,0.5909090909090909,184,412,90,7,1,0,1,0,0,1,0,1,0,0,0.0,1,0.35794838957209696
40531,"washington, d.c.",Citi Open,2018-08-03,Outdoor,Hard,Quarterfinals,3,Goffin D.,Tsitsipas S.,11.0,32.0,3120.0,1399.0,3.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,7.0,12.0,19.0,0.3684210526315789,310,898,90,7,4,0,1,0,0,1,0,1,0,1,28.0,0,0.4638773693142265
40532,"Los Cabos, mexico",Abierto Mexicano Mifel,2018-08-03,Outdoor,Hard,Quarterfinals,3,Norrie C.,Mannarino A.,74.0,25.0,763.0,1580.0,6.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,8,1.0,12.0,8.0,20.0,0.6,659,554,11,7,4,0,1,0,0,1,0,1,0,1,18.0,1,1.1267634076750563
40533,"salzburg, germany",Generali Open,2018-08-03,Outdoor,Clay,Semifinals,3,Istomin D.,Jarry N.,95.0,53.0,597.0,969.0,7.0,5.0,6.0,7.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,8,0.6666666666666666,19.0,16.0,35.0,0.5428571428571428,397,404,73,7,6,0,1,0,1,0,0,1,0,1,18.0,1,0.5841203906232474
40534,"washington, d.c.",Citi Open,2018-08-03,Outdoor,Hard,3rd Round,3,Goffin D.,Tiafoe F.,11.0,41.0,3120.0,1040.0,6.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,8,1.0,12.0,3.0,15.0,0.8,310,882,90,7,2,0,1,0,0,1,0,1,0,1,28.0,1,0.4638773693142265
40535,"washington, d.c.",Citi Open,2018-08-03,Outdoor,Hard,3rd Round,3,Nishikori K.,Shapovalov D.,20.0,26.0,1800.0,1530.0,7.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,8,1.0,13.0,9.0,22.0,0.5909090909090909,656,814,90,7,2,0,1,0,0,1,0,1,0,1,19.0,1,0.46642341170392343
40536,"washington, d.c.",Citi Open,2018-08-03,Outdoor,Hard,Quarterfinals,3,Tsitsipas S.,Goffin D.,32.0,11.0,1399.0,3120.0,6.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,8,1.0,12.0,7.0,19.0,0.631578947368421,898,310,90,7,4,0,1,0,0,1,0,1,0,0,0.0,1,0.37904509040274836
40537,"washington, d.c.",Citi Open,2018-08-03,Outdoor,Hard,3rd Round,3,Zverev A.,Zverev M.,3.0,42.0,5665.0,1030.0,6.0,3.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,8,1.0,13.0,8.0,21.0,0.6190476190476191,999,1000,90,7,2,0,1,0,0,1,0,1,0,1,15.0,1,0.4950241250236204
40538,"washington, d.c.",Citi Open,2018-08-03,Outdoor,Hard,Quarterfinals,3,Tsitsipas S.,Goffin D.,32.0,11.0,1399.0,3120.0,6.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,8,1.0,12.0,7.0,19.0,0.631578947368421,898,310,90,7,4,0,1,0,0,1,0,1,0,0,0.0,1,0.37904509040274836
40539,"washington, d.c.",Citi Open,2018-08-03,Outdoor,Hard,Quarterfinals,3,Goffin D.,Tsitsipas S.,11.0,32.0,3120.0,1399.0,3.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,7.0,12.0,19.0,0.3684210526315789,310,898,90,7,4,0,1,0,0,1,0,1,0,0,0.0,0,0.4766704585072554
40540,"washington, d.c.",Citi Open,2018-08-03,Outdoor,Hard,3rd Round,3,Goffin D.,Tiafoe F.,11.0,41.0,3120.0,1040.0,6.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,8,1.0,12.0,3.0,15.0,0.8,310,882,90,7,2,0,1,0,0,1,0,1,0,0,0.0,1,0.4766704585072554
